frame,z,y,x
30,43,118,165
30,24,79,117
30,24,209,91
30,5,76,63
30,28,63,137
30,7,85,77
30,42,70,169
30,29,218,102
30,32,11,168
30,20,247,77
30,19,149,85
30,19,8,127
30,18,80,99
30,13,55,100
30,20,196,80
30,22,50,122
30,19,118,94
30,53,192,213
30,57,234,191
30,50,55,205
30,53,30,244
30,6,28,91
30,52,87,211
30,40,219,168
30,56,115,222
30,12,134,80
30,26,133,110
30,41,171,143
30,42,93,165
30,43,246,180
30,23,104,112
30,12,250,54
30,36,235,167
30,30,205,133
30,38,216,134
30,24,142,128
30,17,92,127
30,23,128,145
30,32,51,192
30,28,76,169
30,11,76,116
30,48,177,160
30,29,123,155
30,50,142,178
30,5,205,88
30,55,165,203
30,48,195,168
30,14,96,140
30,43,60,220
30,32,149,160
30,48,230,189
30,25,234,125
30,9,15,101
30,46,243,210
30,42,128,196
30,8,146,71
30,14,215,132
30,57,224,234
30,18,163,115
30,7,58,64
30,37,170,163
30,11,128,115
30,26,35,116
30,34,37,175
30,28,158,145
30,45,122,225
30,18,113,74
30,31,74,189
30,22,87,149
30,24,9,179
30,43,167,191
30,6,102,109
30,56,204,240
30,54,249,225
30,28,234,140
30,27,188,140
30,23,166,128
30,44,204,200
30,22,214,131
30,16,28,157
30,41,81,208
30,8,43,127
30,40,220,193
30,34,100,172
30,15,135,148
30,6,169,97
30,40,28,241
30,41,181,172
30,38,157,211
30,10,232,91
30,22,27,169
30,14,219,105
30,31,16,198
30,41,211,229
30,25,90,195
30,28,38,221
30,49,91,234
30,21,62,196
30,20,60,151
30,18,189,132
30,14,164,136
30,13,85,162
30,5,235,66
30,30,126,208
30,31,196,192
30,38,138,179
30,35,109,231
31,42,40,188
31,14,176,68
31,9,179,51
31,43,7,200
31,48,102,187
31,23,33,145
31,47,245,155
31,37,10,185
31,24,154,102
31,37,129,145
31,7,143,55
31,33,199,116
31,44,62,195
31,32,107,138
31,45,209,156
31,32,246,108
31,45,28,213
31,28,185,109
31,49,73,197
31,16,167,83
31,56,141,206
31,11,47,93
31,35,61,156
31,13,218,59
31,51,164,181
31,28,98,128
31,11,197,59
31,40,237,131
31,39,156,144
31,37,83,145
31,31,127,130
31,15,97,92
31,5,125,67
31,40,74,169
31,7,69,83
31,56,211,192
31,51,5,241
31,31,157,120
31,11,110,77
31,54,116,207
31,17,39,118
31,30,44,152
31,18,221,76
31,25,79,118
31,31,86,134
31,49,38,212
31,9,91,76
31,20,150,89
31,15,25,113
31,54,48,237
31,52,86,214
31,25,214,93
31,14,75,88
31,29,63,136
31,30,219,105
31,19,83,103
31,18,60,118
31,32,13,166
31,21,197,83
31,40,189,137
31,51,57,206
31,40,220,167
31,50,127,192
31,14,56,103
31,20,249,77
31,7,77,66
31,58,236,192
31,21,120,97
31,20,8,130
31,42,172,146
31,44,118,168
31,23,51,122
31,14,137,84
31,39,217,136
31,27,133,111
31,52,196,215
31,24,143,130
31,42,93,165
31,29,206,133
31,8,31,93
31,54,30,247
31,24,106,114
31,56,115,224
31,18,96,129
31,15,196,108
31,45,246,209
31,20,189,115
31,24,131,150
31,30,124,158
31,42,250,182
31,29,76,168
31,11,78,117
31,36,240,167
31,50,140,179
31,48,180,164
31,43,60,221
31,15,98,141
31,17,164,119
31,31,48,192
31,48,234,193
31,5,204,86
31,10,16,101
31,49,199,171
31,34,38,173
31,9,150,74
31,42,131,194
31,32,152,163
31,56,166,205
31,6,103,108
31,26,33,115
31,24,10,180
31,24,167,132
31,40,214,227
31,31,72,190
31,22,87,151
31,28,159,149
31,11,130,117
31,41,221,191
31,36,179,161
31,51,18,226
31,45,122,222
31,25,227,120
31,15,229,134
31,7,169,99
31,44,207,200
31,25,235,123
31,22,33,169
31,48,172,205
31,40,184,173
31,47,60,249
31,34,98,172
31,40,30,241
31,9,46,131
31,56,209,239
31,27,189,142
31,41,82,208
31,28,237,141
31,11,231,90
31,48,149,216
31,37,156,212
31,14,218,106
31,30,9,199
31,14,151,148
31,16,125,158
31,28,36,219
31,9,23,129
31,30,128,209
31,49,92,234
31,6,236,67
31,32,197,194
31,21,59,198
31,20,231,106
31,20,61,152
31,15,167,137
31,38,142,180
31,31,18,216
31,43,166,231
31,13,88,167
31,34,106,230
31,24,100,197
32,43,45,188
32,8,150,54
32,16,185,71
32,48,250,156
32,50,108,189
32,25,161,104
32,47,216,161
32,45,65,197
32,44,13,201
32,38,16,188
32,24,37,145
32,12,186,52
32,17,173,83
32,35,208,119
32,34,114,139
32,29,194,112
32,13,204,61
32,12,55,94
32,5,35,77
32,46,31,214
32,36,71,160
32,57,218,196
32,52,8,243
32,13,118,78
32,18,47,120
32,52,169,184
32,33,93,135
32,7,133,68
32,39,139,146
32,40,163,144
32,16,104,91
32,27,85,119
32,42,246,135
32,9,77,85
32,50,78,199
32,53,95,216
32,38,91,145
32,14,224,61
32,20,228,78
32,57,147,210
32,56,120,210
32,16,34,113
32,32,166,121
32,52,62,208
32,50,41,213
32,31,226,106
32,55,52,240
32,43,73,170
32,6,105,65
32,42,197,140
32,31,48,153
32,41,81,170
32,42,135,157
32,10,99,79
32,26,221,94
32,33,134,130
32,21,155,90
32,20,67,120
32,22,127,99
32,21,91,104
32,25,57,124
32,21,21,132
32,16,63,104
32,41,225,137
32,22,201,83
32,52,133,195
32,34,19,168
32,10,85,69
32,53,202,214
32,43,180,149
32,45,123,170
32,30,66,139
32,15,145,84
32,31,217,134
32,9,38,96
32,28,141,113
32,38,243,167
32,55,34,249
32,44,100,171
32,26,112,114
32,30,81,170
32,19,105,128
32,58,119,227
32,17,204,110
32,12,87,116
32,43,63,221
32,25,138,150
32,50,183,168
32,51,147,180
32,31,131,159
32,51,205,177
32,16,104,139
32,56,171,208
32,25,152,131
32,32,48,193
32,35,44,177
32,7,216,92
32,19,170,118
32,10,160,72
32,49,240,195
32,58,234,235
32,9,178,97
32,43,138,193
32,11,24,104
32,29,167,146
32,57,80,241
32,25,10,183
32,27,39,117
32,25,178,130
32,52,23,230
32,41,218,228
32,7,110,107
32,35,98,174
32,12,133,114
32,17,233,136
32,26,246,127
32,23,97,147
32,15,159,147
32,41,190,173
32,33,158,165
32,30,243,141
32,29,197,141
32,41,34,238
32,41,230,193
32,23,38,170
32,10,53,132
32,44,181,188
32,15,28,154
32,30,9,198
32,45,213,200
32,26,236,125
32,31,74,190
32,12,243,94
32,47,65,248
32,17,126,164
32,19,198,131
32,33,196,199
32,15,234,107
32,48,150,215
32,46,125,220
32,11,217,78
32,22,65,198
32,7,245,64
32,27,104,199
32,38,166,208
32,50,97,236
32,31,135,209
32,29,42,221
32,5,30,158
32,42,206,229
32,5,157,122
32,39,151,178
32,21,71,151
32,5,68,147
32,44,172,229
32,36,113,232
32,32,21,215
32,14,98,166
33,43,47,183
33,17,187,69
33,24,39,141
33,50,110,188
33,38,18,185
33,44,16,199
33,9,157,52
33,13,61,91
33,26,166,103
33,12,11,99
33,45,66,194
33,46,35,210
33,31,197,112
33,52,171,182
33,58,219,197
33,5,41,73
33,47,217,160
33,19,50,119
33,14,211,59
33,52,10,238
33,18,176,82
33,36,213,117
33,13,124,74
33,7,138,65
33,37,72,156
33,39,142,145
33,13,191,53
33,17,107,93
33,58,151,210
33,31,108,131
33,34,94,137
33,27,92,117
33,17,38,111
33,43,139,157
33,50,82,197
33,33,230,107
33,43,250,136
33,20,229,77
33,39,166,140
33,5,229,35
33,41,83,169
33,15,230,60
33,33,170,121
33,35,116,139
33,55,122,210
33,6,107,61
33,55,54,237
33,9,78,80
33,44,73,170
33,21,21,132
33,52,63,206
33,27,228,94
33,21,156,87
33,11,104,77
33,31,51,149
33,16,67,103
33,21,96,103
33,33,137,128
33,49,95,206
33,42,199,140
33,16,87,90
33,15,150,81
33,23,132,97
33,41,228,137
33,25,62,119
33,43,232,169
33,52,135,194
33,21,73,116
33,11,89,68
33,44,181,148
33,33,19,166
33,9,43,95
33,23,205,83
33,55,36,248
33,56,94,221
33,52,206,210
33,29,145,113
33,58,120,227
33,31,218,133
33,27,117,114
33,45,102,170
33,57,82,235
33,46,125,169
33,31,136,157
33,38,246,169
33,25,143,149
33,16,108,136
33,43,64,217
33,50,183,166
33,33,51,193
33,25,155,131
33,20,110,126
33,31,85,168
33,57,174,208
33,42,143,187
33,51,149,177
33,23,206,111
33,51,205,175
33,29,175,144
33,12,89,111
33,5,55,84
33,10,165,68
33,19,177,115
33,7,222,91
33,28,68,131
33,25,13,176
33,49,244,194
33,8,114,105
33,31,247,137
33,53,26,230
33,24,40,168
33,27,40,116
33,33,162,162
33,13,144,113
33,35,104,172
33,42,224,231
33,32,79,187
33,28,203,140
33,42,234,191
33,26,180,127
33,8,185,92
33,23,100,146
33,17,233,136
33,15,33,149
33,27,240,123
33,41,192,173
33,12,211,94
33,23,67,195
33,41,31,236
33,47,67,244
33,12,249,91
33,9,34,123
33,44,183,187
33,40,83,202
33,16,161,145
33,55,131,244
33,42,125,207
33,7,34,158
33,16,125,161
33,45,43,243
33,30,47,221
33,34,199,202
33,47,153,212
33,37,167,203
33,19,202,131
33,47,126,226
33,15,237,105
33,49,99,233
33,14,173,131
33,46,216,196
33,17,8,193
33,21,75,147
33,39,155,174
33,31,137,204
33,6,158,125
33,26,104,193
33,43,211,226
33,53,233,218
33,15,99,164
33,5,73,144
33,31,19,210
33,43,174,223
34,44,47,186
34,18,191,72
34,39,17,187
34,51,112,192
34,32,198,113
34,14,62,91
34,48,36,214
34,21,51,121
34,36,94,141
34,6,42,74
34,26,40,145
34,47,65,198
34,46,16,203
34,21,180,84
34,13,10,100
34,32,108,135
34,40,142,146
34,37,213,121
34,40,71,161
34,50,100,211
34,37,117,141
34,49,218,164
34,15,124,78
34,28,169,104
34,15,214,60
34,5,70,71
34,29,92,121
34,23,21,138
34,53,172,184
34,52,14,238
34,5,198,42
34,19,107,96
34,6,231,35
34,44,141,159
34,9,138,68
34,35,233,112
34,18,36,115
34,50,47,209
34,30,230,99
34,35,171,124
34,41,166,145
34,43,85,174
34,57,56,241
34,11,79,82
34,13,109,78
34,23,233,78
34,44,70,171
34,15,191,56
34,57,121,215
34,17,230,63
34,26,61,120
34,52,82,201
34,11,156,56
34,58,94,225
34,23,157,88
34,32,55,151
34,35,136,131
34,5,13,81
34,44,236,170
34,43,229,141
34,17,152,81
34,7,108,63
34,53,64,208
34,22,96,105
34,22,72,119
34,43,197,141
34,17,65,104
34,29,66,129
34,35,19,169
34,17,86,91
34,53,209,212
34,25,135,99
34,32,221,134
34,12,92,70
34,25,209,84
34,26,161,130
34,53,138,196
34,31,147,117
34,11,42,96
34,40,249,168
34,28,116,116
34,47,103,173
34,45,181,149
34,48,128,172
34,35,55,193
34,33,137,160
34,27,143,147
34,51,184,170
34,30,178,143
34,32,87,173
34,21,111,126
34,24,209,112
34,13,87,112
34,45,64,220
34,33,249,139
34,17,108,136
34,9,115,103
34,53,152,183
34,20,182,114
34,35,82,192
34,5,143,96
34,42,25,222
34,8,222,92
34,26,14,176
34,38,185,158
34,51,250,196
34,50,130,230
34,12,167,69
34,43,145,191
34,28,39,117
34,34,164,166
34,5,235,76
34,36,106,172
34,25,44,168
34,14,136,111
34,54,28,233
34,27,182,132
34,43,125,208
34,30,206,139
34,43,237,195
34,20,202,128
34,17,41,148
34,31,10,197
34,42,190,174
34,9,32,122
34,31,45,224
34,18,122,156
34,18,236,141
34,48,156,218
34,46,187,188
34,49,70,247
34,50,182,211
34,46,42,243
34,57,135,245
34,23,69,196
34,13,226,79
34,47,223,199
34,23,81,148
34,9,190,92
34,7,31,159
34,17,240,107
34,7,159,123
34,39,160,207
34,42,228,226
34,40,155,178
34,17,156,142
34,32,137,202
34,16,101,158
34,16,192,96
34,35,198,203
34,44,174,225
34,6,73,144
34,31,24,209
34,52,109,237
34,44,213,232
34,26,105,192
35,46,48,190
35,19,196,75
35,49,67,205
35,52,113,196
35,39,16,191
35,49,35,218
35,15,63,97
35,50,220,169
35,50,97,219
35,47,16,205
35,28,42,150
35,34,200,117
35,15,13,106
35,38,115,148
35,41,72,167
35,22,184,86
35,53,15,244
35,8,44,79
35,42,143,152
35,20,52,125
35,39,214,127
35,37,94,146
35,5,69,75
35,17,128,84
35,7,233,38
35,30,171,110
35,34,107,143
35,6,200,44
35,54,172,187
35,42,98,153
35,16,217,62
35,5,178,45
35,24,22,135
35,30,93,125
35,51,46,214
35,10,140,70
35,31,233,103
35,24,235,84
35,45,86,179
35,46,145,166
35,12,81,86
35,14,112,79
35,24,159,91
35,52,84,207
35,37,172,130
35,20,38,120
35,27,6,159
35,8,108,65
35,21,111,103
35,18,236,65
35,46,70,177
35,43,168,150
35,45,238,173
35,58,58,244
35,16,197,59
35,58,123,218
35,37,234,117
35,6,15,87
35,31,67,133
35,26,68,123
35,36,136,136
35,45,198,145
35,44,230,145
35,36,19,172
35,55,211,217
35,34,56,157
35,47,184,154
35,49,132,177
35,24,96,109
35,18,90,96
35,48,105,178
35,33,147,122
35,12,94,76
35,18,68,109
35,55,141,203
35,13,156,61
35,34,139,164
35,6,161,55
35,34,223,137
35,27,212,88
35,12,44,101
35,31,116,120
35,27,139,106
35,29,161,135
35,13,90,113
35,54,210,181
35,37,56,198
35,18,116,140
35,28,148,150
35,52,136,236
35,54,154,187
35,46,72,220
35,6,6,119
35,5,214,68
35,46,149,199
35,52,187,176
35,20,6,136
35,33,182,145
35,21,110,128
35,26,213,116
35,10,117,105
35,33,89,174
35,22,186,113
35,7,146,96
35,11,226,95
35,34,250,142
35,36,164,170
35,14,172,71
35,21,228,145
35,37,86,196
35,16,138,114
35,27,16,179
35,42,233,219
35,18,44,152
35,40,185,162
35,29,41,119
35,55,29,237
35,29,184,134
35,6,124,57
35,49,227,204
35,44,240,200
35,26,114,149
35,45,127,212
35,7,237,79
35,49,158,225
35,26,232,135
35,37,108,176
35,6,206,85
35,46,208,242
35,44,96,207
35,44,192,178
35,51,185,216
35,22,204,129
35,13,64,127
35,32,48,228
35,40,160,212
35,47,190,195
35,24,75,200
35,11,192,96
35,14,231,82
35,19,244,113
35,47,45,243
35,37,199,208
35,27,117,190
35,49,72,248
35,46,174,231
35,24,84,149
35,18,6,198
35,33,140,206
35,41,158,185
35,8,31,161
35,9,162,126
35,18,166,153
35,7,75,146
35,53,111,242
35,16,180,132
35,31,31,208
35,19,132,160
35,17,106,166
35,20,189,143
36,45,44,191
36,42,74,175
36,20,197,76
36,51,223,172
36,48,34,223
36,39,15,195
36,34,200,118
36,47,15,210
36,53,114,203
36,49,65,208
36,28,42,153
36,16,63,102
36,55,173,189
36,39,116,154
36,39,215,128
36,42,143,154
36,10,46,83
36,22,51,131
36,22,184,87
36,55,16,249
36,18,129,87
36,37,93,149
36,42,98,156
36,30,171,111
36,25,232,87
36,31,93,129
36,42,168,148
36,16,14,108
36,7,69,76
36,9,109,65
36,6,180,46
36,34,108,147
36,32,232,104
36,20,38,124
36,17,221,63
36,7,202,45
36,11,142,72
36,10,6,101
36,22,111,105
36,24,158,95
36,46,87,183
36,8,236,40
36,13,81,90
36,44,239,176
36,37,174,129
36,53,84,210
36,46,144,168
36,51,46,217
36,28,6,162
36,25,22,141
36,32,66,138
36,17,199,62
36,15,109,82
36,37,236,118
36,36,136,139
36,28,66,130
36,58,124,223
36,58,59,247
36,19,159,86
36,51,92,222
36,34,58,163
36,19,237,69
36,36,18,177
36,44,231,146
36,13,156,62
36,56,210,221
36,45,197,147
36,49,103,185
36,55,142,207
36,7,17,91
36,20,91,101
36,33,148,124
36,13,93,79
36,48,184,157
36,31,116,125
36,50,130,182
36,7,162,55
36,25,97,114
36,34,226,137
36,19,68,115
36,27,211,91
36,13,44,105
36,29,163,135
36,25,213,113
36,34,141,165
36,28,135,110
36,17,137,116
36,54,212,185
36,21,109,130
36,46,72,223
36,19,117,143
36,37,60,198
36,14,90,118
36,21,5,142
36,22,185,112
36,33,94,176
36,33,184,146
36,6,219,70
36,54,153,188
36,29,151,151
36,45,150,201
36,46,237,199
36,41,193,166
36,7,6,123
36,53,189,180
36,42,235,217
36,50,227,207
36,7,148,97
36,14,29,114
36,11,119,108
36,14,176,69
36,36,166,170
36,10,229,97
36,29,41,122
36,55,31,239
36,7,239,80
36,7,126,59
36,36,92,195
36,19,45,156
36,52,139,237
36,26,19,180
36,38,113,178
36,28,187,134
36,23,207,130
36,22,229,150
36,6,206,85
36,14,65,128
36,45,194,182
36,22,239,149
36,11,35,129
36,22,164,126
36,10,188,96
36,53,182,222
36,48,191,200
36,51,160,226
36,37,208,207
36,11,165,132
36,25,78,203
36,45,128,214
36,25,84,153
36,19,244,113
36,47,46,245
36,32,49,230
36,40,164,215
36,45,208,247
36,14,230,83
36,11,35,167
36,50,79,249
36,28,121,193
36,42,159,186
36,19,8,201
36,7,220,109
36,46,174,235
36,17,107,172
36,31,33,207
36,53,114,244
36,19,180,139
36,17,162,160
36,22,188,149
36,20,132,165
36,33,147,207
36,36,211,164
37,46,49,192
37,22,202,77
37,42,74,173
37,49,38,224
37,55,177,191
37,35,206,119
37,50,70,208
37,47,17,211
37,42,147,153
37,52,228,175
37,29,47,153
37,24,188,88
37,17,66,104
37,40,120,153
37,26,238,87
37,40,216,129
37,18,133,88
37,22,52,132
37,12,49,86
37,5,90,65
37,43,100,159
37,8,210,44
37,12,150,71
37,39,17,196
37,32,96,131
37,15,86,92
37,7,185,45
37,31,176,111
37,53,118,204
37,18,20,110
37,46,148,166
37,21,40,125
37,8,74,77
37,10,245,42
37,38,179,133
37,10,114,64
37,16,226,60
37,58,61,246
37,33,238,105
37,36,111,147
37,16,114,82
37,25,162,93
37,51,48,215
37,43,174,147
37,37,94,147
37,13,160,60
37,32,71,136
37,54,86,213
37,47,91,185
37,24,117,105
37,28,10,161
37,35,60,161
37,11,9,105
37,45,245,177
37,37,139,138
37,26,28,143
37,20,244,69
37,20,166,84
37,18,205,64
37,8,17,93
37,55,67,219
37,38,23,182
37,38,239,120
37,30,168,135
37,57,208,223
37,14,47,106
37,6,170,53
37,49,108,184
37,32,122,126
37,35,152,124
37,46,203,148
37,13,100,83
37,45,231,148
37,51,134,184
37,28,217,91
37,29,141,110
37,26,101,113
37,22,97,103
37,20,71,115
37,52,96,220
37,35,233,138
37,48,186,158
37,25,218,112
37,35,147,165
37,56,144,207
37,37,85,163
37,8,220,70
37,19,121,139
37,37,64,199
37,55,213,184
37,46,74,221
37,55,157,189
37,29,154,150
37,22,114,129
37,33,188,147
37,16,6,128
37,17,144,114
37,37,42,182
37,45,152,200
37,23,192,112
37,11,237,100
37,15,180,68
37,53,190,180
37,22,8,140
37,10,75,64
37,34,98,176
37,7,10,122
37,45,125,169
37,8,153,94
37,15,94,120
37,8,132,58
37,11,126,106
37,51,228,207
37,30,44,122
37,41,199,165
37,23,233,149
37,56,34,239
37,33,218,142
37,46,244,201
37,27,114,150
37,28,192,131
37,8,243,82
37,27,242,130
37,18,9,164
37,26,21,183
37,23,167,125
37,36,94,195
37,35,174,169
37,10,192,95
37,51,159,227
37,41,245,222
37,14,65,127
37,7,210,85
37,23,212,131
37,44,99,211
37,45,198,182
37,52,134,239
37,45,139,216
37,12,39,130
37,32,55,230
37,13,170,135
37,48,197,197
37,26,89,152
37,28,126,196
37,48,51,245
37,25,86,202
37,21,250,116
37,46,211,246
37,21,12,206
37,13,39,172
37,9,219,114
37,18,110,174
37,11,77,156
37,42,164,187
37,53,108,246
37,56,245,226
37,40,173,214
37,47,180,234
37,33,156,207
37,20,186,142
37,37,214,207
37,32,37,209
37,21,133,173
37,37,214,164
38,43,5,208
38,46,49,195
38,22,199,80
38,36,206,121
38,47,17,216
38,42,73,177
38,40,122,155
38,30,46,153
38,42,147,157
38,52,228,176
38,39,16,197
38,41,216,130
38,55,176,189
38,23,52,134
38,49,69,209
38,50,38,226
38,6,90,68
38,13,51,88
38,34,44,164
38,7,184,44
38,43,100,159
38,10,114,64
38,37,176,130
38,18,67,104
38,24,185,91
38,43,174,149
38,13,148,72
38,19,131,90
38,26,237,88
38,21,39,126
38,54,119,207
38,18,19,114
38,33,96,132
38,31,175,114
38,16,87,92
38,16,220,59
38,9,76,78
38,37,141,142
38,37,93,148
38,53,91,215
38,25,161,94
38,33,72,139
38,8,206,45
38,11,244,44
38,47,149,169
38,29,72,132
38,36,112,148
38,51,48,217
38,26,28,147
38,16,114,81
38,35,60,163
38,58,62,246
38,20,245,69
38,24,117,107
38,19,206,66
38,34,239,107
38,12,8,107
38,38,22,181
38,13,160,60
38,28,8,164
38,9,15,96
38,7,171,53
38,15,48,112
38,39,240,123
38,48,91,188
38,35,153,128
38,27,100,114
38,45,246,178
38,32,121,127
38,29,169,137
38,46,202,149
38,22,95,105
38,56,144,210
38,49,109,186
38,35,234,140
38,44,230,148
38,30,141,115
38,55,214,187
38,48,187,158
38,51,136,187
38,13,101,86
38,29,153,150
38,57,210,225
38,35,147,166
38,28,216,93
38,37,40,183
38,22,113,129
38,32,188,146
38,23,10,143
38,45,155,198
38,55,157,191
38,22,226,110
38,9,223,71
38,11,127,109
38,11,75,66
38,37,66,201
38,8,131,57
38,45,75,225
38,53,193,185
38,15,178,70
38,16,88,123
38,23,190,114
38,6,8,123
38,16,143,120
38,45,124,171
38,33,97,177
38,9,163,79
38,8,156,98
38,20,114,142
38,31,46,124
38,51,231,207
38,28,193,131
38,8,246,79
38,27,245,131
38,35,92,195
38,28,115,151
38,23,236,150
38,51,159,227
38,26,18,185
38,46,244,200
38,55,32,240
38,33,220,143
38,34,172,169
38,41,197,163
38,12,238,99
38,8,213,86
38,14,64,130
38,20,46,160
38,10,195,97
38,26,91,203
38,45,140,218
38,45,197,184
38,12,36,133
38,53,135,237
38,43,249,227
38,29,126,197
38,26,89,152
38,54,184,228
38,49,197,201
38,21,10,211
38,19,109,173
38,48,55,245
38,46,180,236
38,13,40,173
38,32,59,230
38,14,173,135
38,23,213,133
38,10,222,114
38,37,225,201
38,56,248,227
38,33,157,211
38,12,78,160
38,41,177,215
38,6,122,132
38,45,215,246
38,31,39,208
38,20,187,141
38,20,165,163
38,22,138,170
39,53,229,178
39,45,7,212
39,23,200,82
39,48,49,200
39,36,208,123
39,41,122,158
39,49,17,221
39,40,16,201
39,55,177,191
39,32,48,158
39,15,53,95
39,41,216,134
39,14,149,75
39,7,91,72
39,43,149,160
39,25,52,139
39,51,39,231
39,25,189,95
39,8,187,47
39,20,23,118
39,20,132,93
39,20,69,109
39,50,72,215
39,16,221,60
39,55,119,208
39,43,74,186
39,43,176,149
39,11,116,68
39,28,238,91
39,43,76,178
39,37,177,131
39,44,100,163
39,35,44,169
39,34,98,136
39,37,113,153
39,23,39,133
39,31,177,116
39,12,245,45
39,17,91,95
39,48,151,173
39,13,163,62
39,25,160,93
39,34,73,140
39,9,208,47
39,18,114,89
39,48,7,235
39,24,119,111
39,52,50,223
39,39,91,151
39,30,9,167
39,48,92,193
39,21,243,71
39,8,170,56
39,40,240,126
39,39,22,186
39,28,29,153
39,34,240,109
39,36,62,169
39,10,79,81
39,10,14,100
39,20,209,70
39,17,50,117
39,56,93,223
39,52,101,212
39,38,142,144
39,5,99,57
39,14,10,113
39,6,48,80
39,31,143,117
39,36,155,130
39,24,99,111
39,23,73,124
39,51,138,191
39,45,244,180
39,57,214,225
39,5,123,46
39,46,204,152
39,50,113,190
39,45,232,150
39,29,217,94
39,49,188,163
39,36,233,142
39,33,122,132
39,6,117,89
39,29,170,139
39,56,143,212
39,55,213,188
39,10,230,72
39,24,117,136
39,46,157,203
39,33,190,148
39,30,154,153
39,21,113,145
39,24,12,149
39,18,8,136
39,16,180,73
39,38,41,187
39,36,149,168
39,38,87,166
39,38,74,202
39,17,147,123
39,11,165,84
39,43,33,235
39,9,135,59
39,23,192,116
39,27,222,121
39,53,192,185
39,29,56,180
39,55,159,193
39,9,157,103
39,22,230,114
39,17,92,124
39,35,99,180
39,29,194,136
39,13,131,113
39,31,46,125
39,21,8,172
39,28,246,131
39,29,117,157
39,46,240,200
39,56,31,247
39,37,96,200
39,51,225,208
39,40,127,183
39,28,23,187
39,24,236,152
39,16,65,137
39,9,248,80
39,14,5,156
39,13,242,101
39,42,203,170
39,36,178,172
39,12,199,99
39,51,159,228
39,6,178,86
39,10,215,85
39,45,198,185
39,21,53,162
39,46,141,223
39,23,14,215
39,27,90,209
39,13,42,136
39,50,194,205
39,24,215,138
39,38,228,203
39,30,128,203
39,33,61,235
39,20,110,180
39,53,137,245
39,9,216,30
39,26,87,155
39,46,181,236
39,7,12,139
39,42,165,190
39,32,44,209
39,11,227,117
39,15,49,178
39,34,157,217
39,13,85,163
39,20,192,140
39,41,165,220
39,15,174,137
39,7,117,135
39,23,139,177
40,45,72,188
40,46,6,221
40,50,15,227
40,42,124,163
40,24,200,85
40,54,226,182
40,55,173,190
40,49,50,210
40,42,15,209
40,51,70,221
40,33,48,167
40,43,215,139
40,37,205,127
40,25,190,96
40,15,147,79
40,6,70,76
40,56,117,213
40,7,111,71
40,17,52,100
40,45,150,164
40,21,22,124
40,21,132,97
40,38,177,134
40,26,50,146
40,9,89,80
40,36,97,142
40,52,36,240
40,21,68,116
40,5,147,52
40,9,185,49
40,39,112,159
40,28,239,95
40,30,25,163
40,35,238,114
40,26,161,96
40,16,221,62
40,25,38,139
40,32,179,117
40,40,87,156
40,37,44,177
40,46,98,171
40,8,23,90
40,54,49,231
40,26,121,115
40,40,237,130
40,39,144,150
40,46,243,181
40,44,176,153
40,53,98,216
40,19,90,100
40,12,242,47
40,19,116,91
40,48,151,176
40,41,21,196
40,9,206,49
40,35,72,145
40,49,89,198
40,14,160,67
40,16,8,118
40,11,13,107
40,32,8,175
40,26,98,119
40,38,60,175
40,22,240,75
40,6,119,52
40,12,75,89
40,19,48,124
40,47,203,157
40,8,47,86
40,21,211,74
40,9,168,58
40,7,94,64
40,57,92,228
40,16,104,96
40,37,155,135
40,57,213,227
40,6,113,93
40,46,232,151
40,29,169,147
40,57,138,212
40,50,109,194
40,30,219,100
40,35,123,136
40,56,211,192
40,32,145,120
40,52,136,194
40,50,186,165
40,25,7,159
40,36,234,144
40,25,236,157
40,11,229,75
40,40,39,195
40,40,75,211
40,54,191,188
40,8,12,128
40,23,231,117
40,34,190,151
40,23,114,149
40,44,39,241
40,26,121,139
40,11,156,108
40,17,177,77
40,37,151,173
40,37,103,185
40,39,84,173
40,12,163,88
40,31,156,157
40,9,132,64
40,46,155,208
40,18,145,126
40,56,155,196
40,24,192,121
40,21,248,58
40,5,42,115
40,28,221,123
40,30,57,186
40,40,11,236
40,29,194,140
40,22,196,65
40,30,120,161
40,24,170,135
40,20,95,133
40,30,25,193
40,13,131,114
40,13,250,105
40,5,194,66
40,48,238,202
40,41,129,188
40,9,247,83
40,38,94,207
40,42,199,172
40,52,223,207
40,36,180,179
40,13,201,101
40,28,245,135
40,45,197,190
40,22,52,165
40,27,94,211
40,11,213,88
40,38,230,207
40,17,66,141
40,7,178,91
40,14,44,140
40,34,63,237
40,52,158,238
40,27,94,157
40,53,156,229
40,24,13,223
40,42,177,228
40,46,142,226
40,50,190,208
40,18,243,91
40,10,226,117
40,25,216,140
40,30,126,208
40,7,121,137
40,47,180,243
40,20,192,142
40,14,100,118
40,56,243,228
40,33,44,214
40,21,113,185
40,36,161,220
40,17,55,184
40,15,86,170
40,17,181,145
40,41,167,196
40,25,139,186
41,56,175,193
41,25,200,86
41,43,123,169
41,46,5,225
41,50,47,212
41,51,15,232
41,52,69,224
41,18,53,103
41,16,150,81
41,25,189,97
41,55,227,187
41,44,215,142
41,22,23,129
41,8,73,81
41,9,113,76
41,6,152,54
41,9,189,50
41,11,91,82
41,34,48,169
41,55,50,234
41,37,206,129
41,27,51,151
41,6,14,98
41,43,16,213
41,23,69,120
41,57,119,218
41,46,63,192
41,31,26,171
