frame,z,y,x
27,16,174,126
27,16,178,76
27,16,182,144
27,16,184,71
27,16,188,125
27,16,189,132
27,16,190,139
27,16,190,70
27,16,197,73
27,16,225,75
27,16,226,102
27,16,229,82
27,16,231,75
27,20,196,96
27,21,240,155
27,21,248,154
27,23,104,114
27,24,63,127
27,24,62,136
27,24,69,127
27,24,69,137
27,24,76,133
27,24,105,120
27,24,106,126
27,24,110,111
27,24,114,116
27,24,113,124
27,24,144,145
27,24,150,142
27,24,157,147
27,24,197,101
27,24,218,136
27,24,221,144
27,24,228,136
27,24,228,144
27,25,203,63
27,25,215,64
27,26,173,65
27,26,204,71
27,26,214,71
27,28,89,126
27,29,86,92
27,31,30,173
27,31,35,177
27,31,71,136
27,32,73,144
27,32,80,145
27,32,88,145
27,32,94,146
27,32,97,153
27,32,102,144
27,32,140,132
27,32,141,140
27,32,148,129
27,32,146,138
27,34,111,231
27,34,202,129
27,35,209,126
27,35,210,133
27,36,129,153
27,36,162,141
27,36,165,132
27,36,171,136
27,36,180,132
27,36,186,126
27,37,187,134
27,36,194,127
27,40,28,181
27,40,31,189
27,40,34,179
27,40,36,188
27,40,39,221
27,40,41,182
27,40,41,191
27,40,47,221
27,40,48,182
27,40,48,190
27,40,51,209
27,40,53,216
27,40,56,182
27,40,58,190
27,40,112,200
27,40,113,207
27,40,118,195
27,40,119,202
27,40,120,210
27,40,126,197
27,40,127,206
27,41,153,197
27,40,159,189
27,40,160,199
27,40,167,191
27,40,166,198
27,40,191,149
27,40,199,148
27,41,204,155
27,43,171,151
27,44,89,176
27,44,94,172
27,44,100,171
27,44,105,178
27,44,151,161
27,44,155,167
27,44,156,173
27,44,159,161
27,44,164,167
27,44,179,170
27,44,182,176
27,44,188,171
27,44,225,153
27,44,231,207
27,45,231,213
27,44,231,152
27,48,51,195
27,48,45,202
27,48,54,204
27,48,145,219
27,48,151,213
27,48,151,219
27,48,151,226
27,48,157,211
27,48,157,218
27,48,158,225
27,48,164,213
27,48,165,221
27,48,209,216
27,49,218,213
27,48,219,222
27,49,200,180
27,49,214,155
27,50,202,187
27,50,219,161
27,52,102,212
27,52,108,218
27,52,110,212
27,52,222,179
27,53,222,188
27,52,229,181
27,52,229,189
27,56,131,221
27,56,137,217
27,56,194,206
27,56,191,213
27,40,231,173
27,52,47,230
27,56,213,231
27,59,223,211
27,4,200,85
27,39,29,160
27,6,45,71
27,6,51,68
27,7,245,51
27,7,246,79
27,17,131,60
27,25,160,70
27,27,126,69
27,27,133,69
27,27,176,77
27,27,183,72
27,31,52,103
27,31,60,102
27,31,68,99
27,40,30,150
27,39,37,156
27,40,238,173
27,41,30,138
27,49,30,155
27,49,47,164
27,49,53,161
27,49,52,167
27,49,60,161
27,49,59,167
27,51,108,166
27,52,195,241
27,52,197,246
27,26,130,58
27,36,151,92
27,36,158,91
27,37,158,98
27,6,27,86
27,6,29,92
27,6,33,82
27,4,40,119
27,4,93,63
27,4,94,108
27,4,99,115
27,4,99,58
27,4,100,64
27,4,102,108
27,4,100,70
27,16,94,32
27,16,58,66
27,16,62,60
27,16,86,30
27,16,94,36
27,18,62,72
27,19,68,74
27,24,158,36
27,26,126,50
27,26,132,49
27,26,139,60
27,26,142,69
27,26,150,70
27,26,166,38
27,26,172,46
27,26,181,53
27,26,188,55
27,26,189,64
27,30,62,86
27,32,46,108
27,36,134,90
27,36,141,91
27,36,197,98
27,36,202,99
27,36,117,106
27,36,121,99
27,37,122,104
27,36,126,99
27,36,144,94
27,36,166,105
27,36,190,96
27,36,208,98
27,38,118,110
27,38,124,110
27,38,158,106
27,40,38,134
27,44,158,116
27,43,164,116
27,44,164,119
27,44,205,112
27,44,210,110
27,47,61,250
27,46,136,134
27,46,140,134
27,46,142,137
27,46,204,121
27,46,210,121
27,48,54,70
27,48,214,38
27,48,214,44
27,48,220,46
27,48,222,40
27,50,217,250
27,50,38,155
27,52,44,155
27,52,51,152
27,52,58,152
27,52,64,152
27,52,71,152
27,52,78,151
27,52,84,148
27,52,82,153
27,52,90,146
27,52,159,251
27,52,210,128
27,52,216,128
27,54,212,134
27,57,58,247
27,59,108,231
27,59,110,236
28,16,162,134
28,26,34,215
28,13,172,65
28,34,211,170
28,13,133,151
28,19,30,148
28,11,192,104
28,14,129,117
28,16,49,117
28,18,53,194
28,18,61,187
28,18,61,199
28,18,70,193
28,18,86,150
28,22,90,196
28,22,99,198
28,27,124,202
28,31,72,188
28,30,83,191
28,30,142,164
28,30,184,159
28,6,169,101
28,18,30,162
28,21,124,146
28,26,181,142
28,38,71,164
28,46,35,209
28,14,141,143
28,14,219,102
28,23,140,96
28,26,120,157
28,25,131,103
28,31,96,139
28,4,62,71
28,12,213,59
28,14,92,133
28,14,155,83
28,18,186,115
28,18,148,96
28,42,205,200
28,6,39,90
28,15,224,56
28,17,202,133
28,26,181,108
28,30,189,192
28,33,120,140
28,43,200,160
28,46,223,196
28,46,68,196
28,45,119,228
28,7,185,57
28,9,73,160
28,9,82,158
28,9,81,166
28,9,90,86
28,9,199,59
28,10,206,63
28,11,156,75
28,11,204,130
28,11,212,126
28,11,211,137
28,12,220,131
28,13,31,111
28,13,53,104
28,15,116,93
28,15,213,75
28,17,48,151
28,17,59,147
28,17,59,156
28,16,187,123
28,17,193,81
28,17,150,106
28,19,28,171
28,19,75,111
28,19,76,148
28,19,131,132
28,18,139,125
28,19,140,136
28,21,126,139
28,21,200,90
28,23,226,128
28,25,152,153
28,25,150,144
28,25,158,143
28,25,205,99
28,27,211,103
28,27,38,151
28,27,75,166
28,27,141,110
28,27,144,116
28,27,146,122
28,27,194,133
28,27,195,144
28,27,204,139
28,29,183,184
28,29,194,183
28,33,226,162
28,34,107,231
28,35,160,165
28,36,172,170
28,37,130,150
28,37,131,180
28,37,133,188
28,37,140,177
28,38,142,209
28,38,144,218
28,38,151,206
28,37,153,214
28,38,140,186
28,39,77,206
28,39,87,162
28,39,215,198
28,41,116,205
28,41,126,200
28,41,125,209
28,41,199,152
28,40,206,227
28,41,217,226
28,43,196,207
28,45,92,176
28,45,94,184
28,45,101,176
28,45,103,183
28,45,152,167
28,46,161,169
28,45,182,170
28,45,188,168
28,45,194,170
28,45,227,187
28,45,229,213
28,47,127,187
28,47,138,174
28,47,147,174
28,49,89,208
28,49,175,216
28,49,182,222
28,49,183,210
28,49,192,216
28,51,79,228
28,51,109,201
28,51,119,200
28,58,193,214
28,30,46,186
28,33,148,135
28,19,97,114
28,31,55,189
28,37,165,140
28,37,188,131
28,50,218,159
28,25,86,128
28,4,200,87
28,7,46,70
28,7,52,69
28,7,202,75
28,8,66,117
28,8,68,109
28,8,75,117
28,8,76,110
28,8,124,74
28,8,128,81
28,8,131,75
28,8,223,93
28,8,230,94
28,12,69,89
28,12,115,113
28,12,116,121
28,12,205,101
28,13,70,98
28,13,76,89
28,13,77,96
28,16,150,117
28,16,157,111
28,16,102,90
28,16,103,98
28,16,103,74
28,16,103,83
28,16,109,71
28,16,109,79
28,16,118,69
28,16,117,77
28,16,141,83
28,16,163,108
28,16,165,116
28,16,179,78
28,16,178,129
28,16,182,139
28,16,185,73
28,16,186,131
28,16,188,140
28,16,192,72
28,16,225,68
28,16,228,74
28,16,227,81
28,20,97,105
28,22,87,117
28,22,237,158
28,22,247,158
28,24,27,113
28,24,33,119
28,24,37,109
28,24,53,130
28,24,59,125
28,24,62,131
28,24,62,137
28,24,109,119
28,25,110,127
28,24,117,115
28,25,118,122
28,24,118,128
28,24,171,103
28,24,220,136
28,24,226,147
28,24,229,139
28,25,78,131
28,27,159,69
28,27,169,71
28,27,175,62
28,27,94,125
28,28,102,127
28,28,148,101
28,28,156,101
28,28,192,114
28,28,194,106
28,27,238,99
28,29,154,108
28,31,52,152
28,31,61,159
28,31,90,166
28,32,96,164
28,32,95,171
28,32,34,174
28,32,51,161
28,32,71,135
28,32,74,143
28,32,78,133
28,32,81,141
28,32,89,176
28,32,95,179
28,32,103,177
28,32,103,162
28,32,105,169
28,36,208,134
28,36,213,130
28,36,214,138
28,36,220,127
28,36,220,135
28,36,228,123
28,36,228,131
28,40,30,181
28,40,32,188
28,40,36,180
28,40,38,186
28,40,38,192
28,40,43,184
28,40,45,192
28,40,44,219
28,40,45,211
28,40,55,186
28,40,51,220
28,40,53,209
28,41,57,193
28,40,59,215
28,40,106,162
28,40,109,169
28,40,112,154
28,40,117,160
28,40,118,168
28,40,155,197
28,40,162,190
28,40,162,196
28,40,162,203
28,40,167,185
28,40,170,192
28,40,170,199
28,40,177,186
28,40,198,222
28,40,231,177
28,44,169,157
28,44,173,149
28,44,175,159
28,44,182,155
28,44,230,154
28,44,237,213
28,48,48,196
28,48,49,204
28,48,55,194
28,48,56,200
28,48,56,207
28,48,76,206
28,48,80,199
28,48,134,221
28,48,135,229
28,48,141,219
28,48,142,225
28,48,142,231
28,48,147,219
28,48,148,227
28,48,152,212
28,48,153,218
28,48,155,226
28,48,158,209
28,48,159,215
28,48,160,223
28,48,165,208
28,48,166,214
28,48,167,221
28,49,208,214
28,48,214,224
28,48,220,217
28,50,79,174
28,52,68,228
28,52,108,215
28,52,115,216
28,52,127,201
28,52,134,197
28,52,134,206
28,52,141,194
28,52,142,203
28,52,160,197
28,52,167,195
28,52,209,184
28,52,209,191
28,54,223,187
28,54,229,188
28,58,142,224
28,27,199,63
28,26,208,64
28,27,134,60
28,40,30,155
28,59,173,227
28,4,102,108
28,4,98,67
28,5,102,74
28,2,118,59
28,8,245,52
28,8,249,79
28,27,127,68
28,27,128,59
28,27,132,68
28,27,133,52
28,27,140,67
28,27,141,57
28,27,174,50
28,27,181,52
28,28,181,73
28,28,188,68
28,27,188,54
28,27,190,60
28,27,204,72
28,27,211,72
28,27,214,64
28,27,215,77
28,27,217,70
28,27,222,63
28,27,224,68
28,28,188,74
28,37,124,106
28,39,28,164
28,40,37,158
28,41,29,145
28,41,30,137
28,47,130,129
28,47,134,134
28,47,137,127
28,48,138,139
28,47,141,133
28,47,143,127
28,47,145,140
28,47,150,131
28,47,152,138
28,49,54,162
28,49,47,163
28,49,54,169
28,52,43,229
28,53,49,228
28,53,48,234
28,53,196,246
28,55,214,229
28,55,219,229
28,59,164,220
28,59,173,217
28,58,214,205
28,60,224,213
28,48,97,137
28,48,30,156
28,49,37,155
28,5,39,124
28,5,43,121
28,4,136,69
28,4,142,70
28,3,145,44
28,3,147,54
28,2,161,35
28,3,153,52
28,16,94,30
28,24,210,178
28,24,213,178
28,26,52,97
28,26,142,49
28,26,156,38
28,26,163,38
28,26,166,45
28,26,167,39
28,26,174,40
28,27,52,100
28,28,80,85
28,28,86,85
28,28,87,88
28,32,44,110
28,32,46,100
28,32,49,105
28,37,206,102
28,38,110,108
28,38,156,105
28,38,161,108
28,44,204,114
28,46,170,126
28,46,208,119
28,47,62,250
28,48,38,72
28,48,38,78
28,48,46,76
28,48,54,72
28,48,54,78
28,50,46,153
28,57,59,247
29,36,218,167
29,29,37,216
29,23,148,99
29,29,83,196
29,5,58,68
29,15,136,150
29,14,168,68
29,14,176,66
29,14,183,65
29,14,222,99
29,19,162,126
29,18,191,114
29,19,63,197
29,26,136,104
29,28,186,147
29,30,115,203
29,30,126,198
29,30,126,207
29,39,154,213
29,41,207,226
29,42,218,224
29,50,182,215
29,50,194,212
29,50,192,220
29,34,101,143
29,7,170,100
29,12,195,102
29,35,178,163
29,38,171,171
29,14,156,79
29,17,152,89
29,19,203,134
29,7,76,78
29,26,159,139
29,14,159,138
29,14,209,139
29,14,216,62
29,14,221,133
29,16,169,140
29,21,30,149
29,18,31,162
29,19,51,120
29,22,168,135
29,25,125,150
29,28,187,109
29,26,210,100
29,32,83,138
29,45,63,195
29,45,199,161
29,13,88,160
29,18,184,124
29,19,188,122
29,38,130,149
29,39,139,184
29,10,193,59
29,13,77,162
29,13,85,169
29,13,207,128
29,14,27,112
29,14,93,147
29,14,167,79
29,15,37,109
29,15,36,119
29,15,89,137
29,15,102,141
29,16,115,95
29,17,185,129
29,17,185,140
29,18,53,147
29,19,63,151
29,19,134,118
29,19,54,155
29,19,75,194
29,19,193,80
29,21,25,173
29,21,34,172
29,22,132,137
29,21,141,128
29,21,141,136
29,25,29,115
29,25,39,113
29,27,151,147
29,27,160,149
29,29,146,109
29,29,150,124
29,29,153,115
29,29,199,133
29,29,200,143
29,30,100,130
29,31,140,158
29,31,145,167
29,31,150,157
29,31,189,163
29,31,187,192
29,31,197,191
29,33,102,175
29,41,115,163
29,41,163,199
29,41,171,195
29,42,53,216
29,42,125,203
29,43,58,222
29,45,199,201
29,45,205,210
29,45,207,200
29,46,113,228
29,47,124,227
29,45,31,214
29,47,189,170
29,49,55,203
29,51,82,207
29,51,95,211
29,14,53,103
29,26,226,135
29,32,47,188
29,50,215,215
29,6,202,86
29,9,46,94
29,13,86,94
29,17,108,80
29,23,203,89
29,27,63,139
29,35,150,137
29,37,216,134
29,50,167,207
29,39,187,134
29,41,38,186
29,10,75,116
29,17,229,62
29,20,92,153
29,21,85,158
29,27,117,119
29,29,45,152
29,29,67,164
29,29,113,162
29,29,121,163
29,39,164,141
29,46,233,213
29,7,42,124
29,4,31,82
29,6,32,94
29,8,43,84
29,8,98,72
29,8,101,78
29,8,104,66
29,8,107,73
29,8,183,100
29,11,119,112
29,12,120,120
29,11,128,109
29,10,130,117
29,10,129,79
29,10,135,80
29,12,85,85
29,12,92,79
29,12,91,86
29,12,93,92
29,12,93,99
29,12,97,83
29,12,206,59
29,13,100,90
29,16,64,116
29,16,64,106
29,16,70,104
29,16,71,94
29,16,79,101
29,16,79,91
29,16,82,129
29,16,87,124
29,16,93,124
29,16,100,126
29,16,110,70
29,16,117,68
29,16,119,82
29,16,127,96
29,16,149,112
29,16,150,120
29,16,156,110
29,16,162,113
29,16,164,106
29,16,170,114
29,16,211,74
29,16,214,82
29,16,218,75
29,16,223,83
29,16,225,71
29,16,229,52
29,16,228,76
29,17,120,73
29,20,73,150
29,20,77,156
29,20,79,144
29,20,79,150
29,21,101,106
29,21,75,116
29,21,86,147
29,21,102,114
29,24,125,108
29,24,223,124
29,24,230,123
29,24,247,159
29,28,38,146
29,28,39,154
29,28,71,170
29,28,74,162
29,28,79,170
29,28,118,129
29,28,124,117
29,28,126,125
29,28,166,70
29,28,171,76
29,28,174,64
29,29,182,75
29,28,180,62
29,28,189,63
29,28,210,133
29,28,209,141
29,28,222,96
29,28,221,104
29,29,84,167
29,30,158,106
29,32,53,146
29,32,52,153
29,32,52,159
29,32,59,186
29,32,57,194
29,32,61,150
29,32,62,157
29,32,61,163
29,32,90,170
29,32,96,165
29,32,105,164
29,36,109,230
29,36,109,237
29,36,155,144
29,38,228,130
29,40,75,163
29,40,217,192
29,40,68,163
29,41,68,170
29,40,70,204
29,40,72,213
29,40,76,170
29,40,75,198
29,40,77,205
29,40,78,213
29,40,81,163
29,40,82,197
29,40,86,203
29,40,86,211
29,41,88,158
29,40,87,168
29,41,95,163
29,40,117,110
29,40,129,163
29,40,172,142
29,40,176,184
29,40,184,180
29,40,197,132
29,40,210,189
29,40,217,185
29,40,216,199
29,44,200,153
29,44,209,154
29,46,179,156
29,47,222,193
29,47,229,156
29,48,41,203
29,48,43,210
29,48,43,217
29,48,76,190
29,48,77,198
29,48,94,179
29,48,96,187
29,48,100,177
29,48,102,184
29,48,102,191
29,48,108,180
29,48,109,187
29,48,121,187
29,49,122,195
29,48,127,184
29,48,128,193
29,48,134,184
29,48,133,220
29,48,135,191
29,48,135,227
29,48,137,174
29,48,139,181
29,48,139,217
29,48,142,223
29,48,142,230
29,48,144,171
29,48,145,180
29,48,146,216
29,48,148,222
29,48,148,229
29,48,150,171
29,48,151,179
29,48,153,219
29,48,156,228
29,48,156,169
29,48,157,178
29,48,159,216
29,48,163,169
29,48,163,223
29,48,163,175
29,48,163,182
29,48,169,218
29,48,170,173
29,48,170,180
29,48,222,202
29,48,227,187
29,48,230,194
29,48,229,202
29,49,89,229
29,50,49,168
29,50,86,219
29,52,109,205
29,52,118,199
29,52,119,209
29,53,204,188
29,52,215,162
29,52,222,161
29,53,213,186
29,53,212,193
29,41,30,160
29,48,61,249
29,53,77,229
29,56,228,191
29,39,130,111
29,5,100,109
29,29,132,71
29,29,134,61
29,40,109,105
29,5,143,71
29,3,145,48
29,2,173,39
29,5,162,49
29,8,27,130
29,24,7,178
29,28,156,72
29,28,199,60
29,29,198,68
29,28,206,66
29,30,90,90
29,29,141,55
29,29,143,61
29,29,144,70
29,32,247,108
29,32,30,173
29,33,36,176
29,33,52,108
29,39,127,102
29,41,39,161
29,43,30,145
29,47,211,117
29,48,139,127
29,48,150,125
29,48,149,131
29,49,31,156
29,49,139,133
29,49,143,139
29,49,151,138
29,53,141,203
29,54,113,219
29,56,119,249
29,56,203,244
29,56,223,235
29,6,146,50
29,24,214,178
29,31,85,94
29,46,37,249
29,49,73,138
29,49,78,138
29,49,84,137
29,49,89,134
29,49,96,134
29,49,103,135
29,49,108,132
29,49,114,131
29,53,48,230
29,3,56,150
29,4,59,156
29,3,63,149
29,2,128,80
29,6,144,43
29,4,227,66
29,4,228,60
29,4,247,39
29,4,249,44
29,16,102,30
29,28,215,69
29,28,222,69
29,30,102,94
29,31,12,168
29,34,64,104
29,34,70,100
29,35,70,106
29,39,206,100
29,39,139,100
29,39,146,99
29,39,150,100
29,39,158,100
29,39,210,100
29,40,157,104
29,40,162,107
29,40,166,109
29,42,29,136
29,47,168,118
29,47,171,117
29,48,213,125
29,48,219,128
29,47,220,114
29,48,54,64
29,48,114,124
29,48,119,126
29,49,120,130
29,48,128,124
29,49,128,128
29,48,134,50
29,48,134,56
29,48,142,48
29,48,142,54
29,48,142,60
29,48,150,54
29,48,158,127
29,48,172,126
29,48,182,46
29,48,190,44
29,48,190,50
29,48,198,44
29,48,198,50
29,48,207,123
29,48,214,130
29,48,219,121
29,49,27,177
29,50,39,155
29,50,98,146
29,52,43,156
29,52,100,141
29,53,30,246
29,54,50,235
29,55,53,237
29,60,184,218
30,20,165,122
30,28,91,197
30,37,217,167
30,43,212,226
30,15,223,101
30,9,173,99
30,10,74,82
30,16,224,57
30,13,216,65
30,18,121,98
30,18,190,114
30,22,57,198
30,22,70,193
30,22,69,202
30,27,31,150
30,31,30,218
30,30,38,215
30,30,38,227
30,30,47,215
30,30,46,225
30,51,196,215
30,18,152,87
30,35,102,143
30,38,174,165
30,37,230,168
30,15,88,163
30,34,102,173
30,46,117,226
30,47,127,224
30,43,216,200
30,7,206,85
30,22,139,124
30,25,211,96
30,28,138,106
30,29,188,145
30,47,203,164
30,7,58,148
30,7,66,147
30,8,49,68
30,8,62,70
30,11,49,94
30,12,72,118
30,10,81,120
30,11,194,59
30,16,85,95
30,15,91,140
30,15,99,87
30,15,98,99
30,15,102,139
30,15,101,149
30,15,159,138
30,15,161,78
30,16,169,137
30,15,169,85
30,16,170,66
30,15,175,77
30,16,183,65
30,15,183,76
30,16,211,131
30,16,224,130
30,17,217,75
30,17,223,83
30,18,226,73
30,17,107,90
30,18,180,131
30,17,185,140
30,19,188,128
30,18,196,139
30,18,197,131
30,19,113,87
30,19,116,76
30,23,27,173
30,23,37,169
30,23,85,147
30,23,85,157
30,23,94,154
30,24,149,99
30,23,156,103
30,27,35,117
30,27,182,108
30,29,119,153
30,27,129,154
30,29,194,138
30,30,219,103
30,31,118,163
30,30,129,163
30,30,205,132
30,30,205,142
30,31,45,147
30,31,44,156
30,31,117,209
30,31,124,202
30,31,126,213
30,31,133,207
30,31,156,110
30,31,157,121
30,33,53,154
30,34,62,151
30,34,61,161
30,35,110,229
30,38,158,212
30,40,137,179
30,39,147,179
30,39,150,213
30,39,155,205
30,39,157,219
30,39,165,210
30,41,72,168
30,41,78,210
30,41,88,209
30,41,136,157
30,41,182,177
30,42,124,199
30,42,134,195
30,43,119,166
30,44,169,193
30,44,28,216
30,45,204,202
30,45,206,154
30,45,210,161
30,49,73,199
30,49,156,172
30,49,160,179
30,49,169,179
30,51,168,210
30,51,140,180
30,50,150,179
30,5,143,53
30,29,93,130
30,38,128,145
30,6,72,62
30,17,63,114
30,19,191,80
30,24,51,122
30,29,157,152
30,37,155,140
30,41,87,166
30,43,97,164
30,45,63,196
30,46,166,229
30,51,56,206
30,29,72,166
30,21,58,157
30,21,201,84
30,50,126,191
30,15,26,116
30,26,228,127
30,29,85,170
30,32,194,198
30,39,217,133
30,43,60,219
30,50,92,228
30,3,34,79
30,6,82,68
30,6,98,107
30,6,99,115
30,6,106,105
30,6,107,114
30,7,28,94
30,6,56,59
30,8,38,131
30,8,44,124
30,8,45,132
30,8,85,72
30,4,96,63
30,8,144,68
30,8,147,74
30,8,178,51
30,9,105,73
30,10,107,81
30,10,110,68
30,10,114,77
30,10,192,99
30,12,126,113
30,12,134,112
30,12,119,112
30,13,119,120
30,12,125,122
30,13,130,76
30,13,131,84
30,12,134,121
30,12,138,75
30,12,139,83
30,12,206,55
30,12,205,64
30,16,26,155
30,16,27,165
30,16,35,154
30,16,33,109
30,16,33,116
30,16,35,164
30,16,34,123
30,16,39,108
30,16,39,115
30,16,41,122
30,16,44,108
30,16,45,116
30,16,52,109
30,16,51,117
30,16,60,125
30,16,86,130
30,16,88,121
30,16,92,129
30,16,96,121
30,16,98,128
30,16,105,125
30,16,106,133
30,16,124,150
30,16,127,157
30,16,128,143
30,16,132,150
30,16,133,158
30,16,135,140
30,16,137,146
30,16,139,152
30,16,139,160
30,16,142,139
30,16,143,146
30,16,147,152
30,16,146,158
30,16,150,144
30,16,177,57
30,16,203,112
30,16,201,103
30,16,212,143
30,16,221,143
30,16,228,141
30,18,112,68
30,18,123,67
30,20,51,150
30,20,57,147
30,20,64,148
30,20,68,154
30,20,199,76
30,22,207,134
30,22,216,130
30,22,214,137
30,24,75,115
30,24,78,123
30,24,82,116
30,24,107,112
30,24,122,144
30,24,129,139
30,24,134,147
30,24,136,138
30,24,141,137
30,24,149,132
30,24,209,87
30,28,55,132
30,28,56,140
30,28,62,132
30,28,62,139
30,28,67,145
30,28,69,136
30,28,76,174
30,28,80,164
30,28,151,144
30,28,156,140
30,28,165,140
30,28,166,147
30,28,229,138
30,29,173,77
30,29,176,70
30,29,181,76
30,29,184,63
30,29,190,59
30,30,126,126
30,30,186,73
30,30,191,68
30,30,199,63
30,31,191,110
30,32,42,194
30,32,43,201
30,32,46,187
30,32,49,194
30,32,50,202
30,32,54,187
30,32,56,196
30,32,60,193
30,32,67,187
30,32,67,195
30,32,73,184
30,32,74,191
30,32,74,198
30,32,80,185
30,32,109,131
30,32,139,161
30,32,142,168
30,32,145,154
30,32,145,161
30,32,148,168
30,32,151,159
30,32,154,168
30,32,157,160
30,32,185,195
30,32,189,187
30,32,188,162
30,32,192,114
30,32,194,120
30,32,195,186
30,32,198,160
30,32,198,114
30,32,200,107
30,32,201,120
30,32,203,188
30,32,203,197
30,32,205,113
30,34,33,174
30,36,75,139
30,36,76,147
30,36,83,137
30,36,85,145
30,40,114,101
30,41,117,108
30,40,126,100
30,40,124,108
30,40,127,113
30,40,130,106
30,41,136,111
30,40,167,138
30,40,167,145
30,41,175,141
30,40,183,138
30,40,187,130
30,40,189,138
30,40,195,129
30,40,196,136
30,40,221,187
30,40,227,194
30,40,228,130
30,41,173,149
30,43,29,165
30,43,36,182
30,43,37,190
30,43,45,189
30,43,35,160
30,43,43,162
30,44,52,218
30,44,52,225
30,44,55,192
30,44,59,227
30,44,66,226
30,44,68,218
30,48,40,206
30,48,37,215
30,48,45,215
30,48,95,182
30,49,96,189
30,48,101,179
30,48,102,186
30,48,102,193
30,48,109,182
30,48,110,190
30,48,135,216
30,48,138,222
30,48,139,228
30,48,142,214
30,48,145,220
30,48,145,227
30,48,149,213
30,48,154,219
30,48,154,226
30,48,172,161
30,48,178,155
30,48,178,164
30,48,184,157
30,48,184,165
30,48,186,170
30,48,189,177
30,48,191,160
30,48,193,166
30,48,197,173
30,48,221,190
30,48,226,199
30,48,228,183
30,48,231,190
30,48,231,156
30,51,51,164
30,51,59,161
30,51,55,172
30,52,78,211
30,52,83,205
30,52,83,218
30,52,86,211
30,52,89,219
30,52,91,206
30,52,98,211
30,52,98,220
30,52,183,211
30,52,215,211
30,52,223,213
30,54,110,205
30,54,118,202
30,54,118,209
30,55,207,189
30,55,215,190
30,56,115,221
30,56,141,209
30,25,249,161
30,32,249,106
30,48,63,250
30,10,28,133
30,29,208,63
30,29,217,68
30,29,225,70
30,49,28,179
30,4,29,155
30,3,118,51
30,2,131,91
30,5,249,37
30,24,7,179
30,28,216,62
30,30,143,61
30,31,87,87
30,31,94,88
30,30,134,67
30,47,240,215
30,48,230,213
30,47,240,155
30,51,102,152
30,53,222,160
30,55,79,231
30,56,248,227
30,58,228,190
30,20,8,129
30,45,37,248
30,51,150,138
30,55,51,237
30,57,206,242
30,16,135,55
30,30,143,52
30,43,171,107
30,48,214,110
30,49,148,146
30,6,96,60
30,2,172,40
30,6,218,140
30,11,192,30
30,12,246,53
30,15,4,186
30,15,3,191
30,16,158,30
30,16,30,44
30,16,38,32
30,16,38,38
30,16,44,141
30,16,62,30
30,16,70,30
30,16,78,30
30,16,84,30
30,18,138,55
30,24,214,178
30,30,190,48
30,30,196,48
30,41,29,247
30,44,28,134
30,44,29,140
30,48,180,44
30,48,182,32
30,48,182,38
30,48,188,36
30,48,188,42
30,48,190,48
30,48,196,36
30,48,196,42
30,48,196,48
30,48,204,44
30,48,206,32
30,48,206,38
30,48,206,50
30,48,210,120
30,48,212,44
30,48,214,32
30,48,214,38
30,48,220,102
30,48,222,36
30,48,222,42
30,48,222,48
30,50,94,148
30,50,142,131
30,50,147,129
30,52,44,152
30,52,51,149
30,52,57,144
30,53,56,148
30,52,62,144
30,52,68,143
30,52,74,142
30,52,79,172
30,52,80,141
30,52,80,164
30,52,86,140
30,52,92,138
30,52,98,138
30,52,140,139
30,56,121,249
30,58,224,231
30,58,226,235
30,58,229,231
31,38,221,167
31,20,55,119
31,27,32,150
31,3,162,46
31,14,221,59
31,18,192,115
31,25,100,196
31,38,147,211
31,38,159,213
31,46,122,223
31,50,196,220
31,50,195,212
31,22,140,128
31,26,151,99
31,41,222,227
31,10,169,101
31,15,227,97
31,18,157,89
31,28,217,101
31,30,125,161
31,37,180,165
31,30,29,219
31,35,107,144
31,21,58,199
31,26,213,136
31,30,42,222
31,33,53,153
31,18,120,72
31,18,224,82
31,18,68,120
31,46,207,159
31,7,63,151
31,7,103,110
31,11,81,120
31,15,85,163
31,15,82,173
31,15,93,175
31,15,96,163
31,16,150,150
31,15,159,136
31,15,215,105
31,17,91,132
31,17,103,127
31,17,102,136
31,17,157,119
31,17,163,126
31,17,164,113
31,17,172,120
31,18,180,133
31,18,187,138
31,19,191,128
31,18,195,139
31,18,219,74
31,18,85,103
31,21,57,154
31,21,66,153
31,21,70,197
31,20,121,101
31,21,198,82
31,23,33,170
31,23,80,149
31,23,89,158
31,23,90,147
31,29,37,211
31,29,45,211
31,29,72,169
31,29,79,168
31,29,85,170
31,29,155,152
31,29,164,149
31,29,188,148
31,29,196,147
31,29,195,138
31,30,202,131
31,30,204,141
31,31,45,153
31,32,118,211
31,31,125,204
31,31,127,214
31,31,134,208
31,33,153,169
31,33,189,197
31,33,195,192
31,33,197,203
31,33,199,117
31,33,204,194
31,34,92,172
31,34,101,169
31,35,102,179
31,34,108,170
31,34,108,178
31,35,61,162
31,35,63,152
31,35,94,181
31,35,100,229
31,35,106,227
31,35,112,228
31,38,130,146
31,39,137,179
31,39,146,176
31,39,147,184
31,41,72,165
31,41,74,173
31,41,77,211
31,41,87,209
31,41,131,162
31,41,135,155
31,41,140,190
31,41,211,226
31,41,222,193
31,42,130,198
31,42,135,195
31,43,28,223
31,43,93,164
31,43,173,189
31,45,29,213
31,45,118,172
31,45,163,228
